full_name,position,team,age,bye_week,status,years_exp,player_id,espn_id,yahoo_id,sportradar_id
Bruce Anderson,RB,,24.0,,Inactive,3.0,6072,3930901.0,32475.0,60acd19b-4197-4b04-ab5b-c287ca5a0b56
Ja'Corey Brooks,WR,,24.0,,Active,1.0,12532,,,0ed739f0-29de-11f0-9cc3-6301091945e0
Anders Carlson,K,,27.0,,Active,2.0,11008,,,5a6ae290-675d-401a-aaee-140a272cf061
Pharoh Cooper,WR,,28.0,,Active,7.0,3278,3048897.0,29351.0,4f724338-aa8c-436d-90b2-45299572c53e
Gee Scott,TE,NYJ,25.0,,Active,1.0,12981,,,8b202ea0-2532-11f0-b529-67be36c4abe8
Jahwan Edwards,RB,,32.0,,Active,10.0,2581,2577845.0,28680.0,a97cad40-62d3-49ce-9e7f-e3c9662d5681
Daikiel Shorts,WR,,27.0,,Active,5.0,4544,3042428.0,30602.0,c112a8f2-2013-4f75-a68c-463f9ef4bdd1
Chris Brooks,RB,GB,26.0,,Active,3.0,11370,,,35a0d440-f017-11ed-bedb-53f19b227cc3
Christian Wade,RB,,30.0,,Inactive,3.0,6196,4420894.0,31822.0,a511be63-5fc1-4e67-b798-fc801e3c166d
Chris Evans,RB,,27.0,,Active,4.0,7794,,,f7397b71-3756-4b1b-9f61-8618164a4098
Dylan Laube,RB,LV,26.0,,Active,2.0,11574,,,de5b56bd-33f0-48bc-b1e3-9523bd6bba64
Andrew Beck,RB,NYJ,30.0,,Active,7.0,6323,3125107.0,32225.0,b556a98d-16aa-4a0d-9134-1b59c46cc640
Kadarius Toney,WR,,25.0,,Active,3.0,7606,,,b4af6462-3e3a-49d5-9d96-482ad9f3c0c8
Quez Watkins,WR,PHI,28.0,,Active,6.0,6927,4050373.0,32870.0,ca85137c-205c-458e-8b77-8457849f614c
Sione Houma,RB,,30.0,,Active,9.0,3615,2977614.0,29851.0,1fceb08d-a00b-4e4e-9b51-4193967f6597
Anthony Boone,QB,,34.0,,Active,11.0,2561,,,4d3db596-07a4-451d-84b9-3592e3990155
Jaden Smith,WR,DAL,24.0,,Active,1.0,13246,,,576428f0-6db7-11f0-b5ca-2d18b46d5abd
Cade Otton,TE,TB,27.0,,Active,4.0,8111,,,f23517bd-ae85-484a-8ecb-1f7a2d851e48
Adrian Coxson,WR,,33.0,,Active,10.0,2929,,,1402919d-2b00-4bd7-aaa2-164a3158c62a
Marquis Young,RB,,26.0,,Active,3.0,6742,3914324.0,32652.0,3faaca60-7fef-467f-9d6e-9694b14fc502
Derrick Deese,TE,,24.0,,Active,2.0,8245,,,aeac9450-d321-11ec-8b77-45b1765fd110
Davis Webb,QB,,28.0,,Active,6.0,4061,3052600.0,30200.0,b45cd0e5-42b3-4847-aeec-a3afd07a0160
Kenny Fletcher,TE,TB,,,Active,0.0,13957,,,3bee9050-4b16-11f1-9ed7-39626f63fb16
Chris Moore,WR,,32.0,,Active,10.0,3269,2576581.0,29341.0,0b504d67-639b-4ba8-979a-498a3086257b
Stephen Sullivan,TE,,28.0,,Active,5.0,6970,4035426.0,32921.0,a41b8454-0326-4c56-87a2-f2aac3814961
Corey Taylor,RB,,24.0,,Active,1.0,8092,,,42235297-fa2d-4f51-ab63-608797d6cdfe
Darnell Holland,RB,,25.0,,Active,3.0,6259,3911993.0,32493.0,f6cc5ed6-81bc-4636-a8d4-88c47529a061
Brenden Bates,TE,CLE,26.0,,Active,2.0,12374,,,eb055af0-0e1a-11ef-aa6c-9183e6948e0f
Ernst Brun,TE,,34.0,,Active,10.0,2957,,29196.0,d01fcbd9-51b4-4c39-b0e4-e1813adfcf5a
CJ Williams,WR,JAX,22.0,,Active,0.0,13554,,,a92ac2af-70d0-4eb6-a741-38d432797d4f
Jalin Conyers,TE,,24.0,,Active,1.0,12866,,,e6133580-2444-11f0-aa47-6d319a700fda
T.J. Linta,QB,,,,Active,3.0,6522,3118131.0,32363.0,4e2bc518-b039-4341-be4e-8385fa1265c8
Willie Snead,WR,,31.0,,Inactive,10.0,1911,17258.0,28026.0,8482bc94-0eb0-4e92-8f99-ced135f3cd5d
Brandon Bolden,RB,,34.0,,Active,12.0,1034,15478.0,26389.0,dba5e3ec-2c77-4f65-ad6e-cee246f816ef
C.J. Germany,WR,,,,Active,5.0,4798,3939055.0,30923.0,e37f8e65-2b06-40bf-8618-038609efd57d
CJ Daniels,WR,LAR,24.0,,Active,0.0,13270,,,d9f1a46d-555a-45b6-90cf-245fc29709c3
E.J. Williams,WR,LV,24.0,,Active,0.0,13805,,,be5292d0-429c-11f1-93f6-a3d354743173
Connor Jessop,QB,,,,Active,4.0,5808,2979695.0,31804.0,d5008b72-1433-4239-b06c-14c5b33415b0
Dontez Byrd,WR,,26.0,,Active,4.0,5242,3056691.0,31350.0,4903ce52-7c7e-4dd2-85b1-01a43c3fc334
Tre'Quan Smith,WR,,28.0,,Inactive,6.0,5026,3128451.0,31061.0,c65b8d70-ac93-4782-996a-ef96fd11047c
Kimani Vidal,RB,LAC,24.0,,Active,2.0,11647,,,ed923635-f021-4b76-9dbb-9f1901eeaab9
Gary Jennings,WR,,26.0,,Active,4.0,6045,3916071.0,31952.0,49f9f357-e90a-45b7-9f55-fe451125149f
Jamari Staples,WR,,27.0,,Active,5.0,4821,3060040.0,30704.0,36bc6bae-69ce-4850-81d9-7def9cbf12b5
Josh Cuevas,TE,BAL,22.0,,Active,0.0,13273,,,39c65aa3-f28d-4b3e-8cd6-e204cf33ce27
Jerand Bradley,WR,LAC,23.0,,Active,0.0,13608,,,f15e3b90-41a5-11f1-ac50-6f28a3229a29
Jack Endries,TE,CIN,22.0,,Active,0.0,13282,,,086abbb5-f5ce-4188-8c77-2808a10e3402
Trinity Benson,WR,,26.0,,Active,4.0,6395,4422214.0,32189.0,40a9d668-269b-48ec-be2f-128d89aeb20f
Gavin Holmes,WR,,24.0,,Active,1.0,11478,,,9ed7f0d0-f362-11ed-83da-6b12188be60c
Trevon Clark,WR,,23.0,,Active,1.0,8549,,,71316e90-c97e-11ec-a1a0-57a82b503f37
Thyrick Pitts,WR,,25.0,,Inactive,1.0,11266,,,77f7a520-ead7-11ed-86b8-630d0ad2d5af
Khalil Herbert,RB,,27.0,,Active,5.0,7608,,,02af99e0-3c84-4d4e-937a-a9f29a02323b
Harrison Butker,K,KC,30.0,,Active,9.0,4227,3055899.0,30346.0,4ceb866c-8eaf-49b5-9043-56228e43a2e5
Steven Sims,WR,,28.0,,Active,7.0,6402,3917960.0,32187.0,4a213e4e-b0ba-4124-833e-33c528bd5908
Tyler Davis,K,,27.0,,Active,4.0,5251,3791111.0,31606.0,2e83f0e5-3099-40fa-a9aa-30e893f23d92
Ko Kieft,TE,TB,28.0,,Active,4.0,8484,,,f96b8338-4ffb-4612-8c29-58dc3b12db69
Dai'Jean Dixon,WR,,24.0,,Active,2.0,8213,,,1998a2f0-cca0-11ec-952e-a10f2c98fc4d
Tyjon Lindsey,WR,,24.0,,Active,1.0,11226,,,b2be9050-ea06-11ed-8d34-41182339b277
Vance McDonald,TE,,31.0,,Injured Reserve,9.0,1587,15853.0,26678.0,8f24a248-b328-43ec-8677-67600e42a8f7
Sandro Platzgummer,RB,,25.0,,Active,3.0,7412,4683485.0,33188.0,a75efc5b-a4fc-4da4-8684-d170a0c40b81
Paul Quessenberry,TE,,30.0,,Active,2.0,7499,2575891.0,33364.0,362244ff-545a-4123-8b4d-6a4bc6f24ce1
Jaxon Smith-Njigba,WR,SEA,24.0,,Active,3.0,9488,,,6215db71-1e13-4c62-8f14-2005d33dee47
Lew Nichols,RB,PIT,24.0,,Active,3.0,9510,,,72e4032d-8d7b-484f-95a2-a73fbb2c67f4
Isaiah Davis,RB,NYJ,24.0,,Active,2.0,11571,,,849789be-b8f0-4d97-a777-2fcf336efa6a
Jaylen Waddle,WR,DEN,27.0,,Active,5.0,7526,,,0ff9a975-669d-4851-a95d-ab28d9fc29c4
Derrius Guice,RB,,24.0,,Active,4.0,4949,3843750.0,31029.0,1c42cbe4-115b-4f28-ac50-e9bc977371b2
Jahdae Walker,WR,CHI,24.0,,Active,1.0,13079,,,46352a70-25f5-11f0-83f2-77ca9eeac893
Jalen Wydermyer,TE,,22.0,,Active,1.0,8115,,,9f815930-d2e9-11ec-96a0-c3471a31202c
Trevion Thompson,WR,,26.0,,Active,3.0,6248,3122838.0,32553.0,b7225517-96d9-469a-99af-cdd286144ef9
Jacardia Wright,RB,SEA,25.0,,Active,1.0,13047,,,42cb24b0-2556-11f0-a3b7-37e42e45b4dd
Gabe Marks,WR,,27.0,,Active,5.0,4508,2978344.0,30575.0,3d750cde-31df-4759-915b-7725678b8885
Landon Parker,WR,,26.0,,Active,1.0,12820,,,87ced980-23ad-11f0-8915-1b9ee65b7cbd
David Durden,WR,,25.0,,Active,1.0,11505,,,2b6c0b90-f66e-11ed-823b-d335e7ef7897
Noah Thomas,WR,CIN,22.0,,Active,0.0,13318,,,0a6c42b0-4275-11f1-adcc-79f7f62bcf37
Justin Manton,K,,32.0,,Active,10.0,2911,2574044.0,28954.0,9ddfda86-dcac-4f32-a93f-93d0e87099f4
Jalen Hurd,WR,,27.0,,Active,4.0,5911,3115328.0,31899.0,917d4304-d039-42a9-9c43-84e3786f105c
,DEF,BAL,,,,,BAL,,,
Brenen Thompson,WR,LAC,22.0,,Active,0.0,13380,,,c6e9feed-f5de-4717-84af-0c17af9e2a73
Gabriel Benyard,WR,,,,Active,0.0,13939,,,e56ab500-4af3-11f1-8341-8794c012ceab
Matt LaCosse,TE,NE,29.0,,Active,7.0,2944,2576179.0,28875.0,25e58aee-1b33-4468-9a81-6586426b91d5
Matt Lengel,TE,,31.0,,Active,7.0,3036,2470916.0,28975.0,4d747b73-bcc6-46d2-a2d7-ec1d0c8135a2
Manny Wilkins,QB,,26.0,,Active,3.0,6343,3128814.0,32282.0,941662f4-da41-48cf-a663-cfbd011491bb
Steven Mitchell,WR,,27.0,,Inactive,4.0,5132,3043225.0,31391.0,775e71fb-96af-4831-af0c-78b2e89897ff
Dominick Wood-Anderson,TE,,23.0,,Active,2.0,6993,,33291.0,799eaad9-6162-4407-b9d9-1ca7542bddeb
Brian Hoyer,QB,,38.0,,Active,15.0,345,12477.0,9547.0,af4ba620-2f00-4b00-9111-7897f2b1cde8
Clyde Edwards-Helaire,RB,,26.0,,Active,6.0,6820,4242214.0,32702.0,8aa01565-4481-443a-9951-642c98ded113
Brian Lewerke,QB,,25.0,,Active,2.0,7008,3929824.0,33015.0,e8b4f505-28b2-4a87-8bf8-87041afab45c
Julius Davis,RB,,,,Active,0.0,14001,,,9736f850-4bd7-11f1-846b-e3ca3679d5f6
Justin Joly,TE,DEN,22.0,,Active,0.0,13400,,,014c6825-61ca-486d-9c4d-ca0968b58888
Malik Earl,WR,,25.0,,Active,4.0,5169,3139223.0,31281.0,52d32434-c0ad-4285-9f0d-506972583fbf
Austin Reed,QB,,25.0,,Active,1.0,11931,,,3dd3c120-05b2-11ef-a7ec-77a76ba1f065
Jaelon Darden,WR,,26.0,,Active,4.0,7713,,,ada174f6-9300-46ba-833f-018d007f20ce
Dakereon Joyner,WR,,24.0,,Active,1.0,12333,,,23f00b20-0c91-11ef-b56b-159bdcf6318f
Younghoe Koo,K,,31.0,,Active,9.0,4666,3049899.0,30426.0,a8c79523-3d0e-48dd-b4c6-e3d8afd24a13
Troy Fumagalli,TE,,29.0,,Active,6.0,5092,3045264.0,31126.0,579d92e6-ab4f-43e0-803f-b2d5a54d106a
Brandin Cooks,WR,,32.0,,Active,12.0,2197,16731.0,27548.0,b6b954eb-4591-4b7a-86b9-a481f15fdd58
Derek Carrier,TE,,31.0,,Active,10.0,1718,15403.0,26416.0,d3fab07b-f02a-433d-9612-cb0a751f324d
Travon McMillian,RB,,25.0,,Active,3.0,6236,3124074.0,32170.0,211e459d-99a9-4ae6-bbc9-ec2183046d6e
Daniel Jones,QB,IND,29.0,,Active,7.0,5870,3917792.0,31838.0,0042266b-cb28-4012-bfd2-06650badad97
Travis Koontz,TE,,,,Active,1.0,8905,,,297b1940-d561-11ec-bcda-49e4f9b43849
Peter LeBlanc,WR,,23.0,,Active,1.0,12373,,,971db5e0-0e1a-11ef-8146-01b1de280343
Deontay Burnett,WR,,26.0,,Active,6.0,5290,3932935.0,31624.0,a4290c7e-ffc0-4f5b-a442-b1d821c24f88
Jesse James,TE,,29.0,,Active,8.0,2463,2979590.0,28548.0,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d
Eli Raridon,TE,NE,22.0,,Active,0.0,13421,,,aa71e3dc-07e5-4f99-ad1a-2f95ced64c28
Riley Sharp,TE,,27.0,,Active,1.0,12250,,,d9826860-09a9-11ef-8ab2-8354fad6d19e
Andy Phillips,K,,32.0,,Active,5.0,4555,2971658.0,30725.0,4ab7602d-d537-48d7-93f0-add1b6b860aa
Marken Michel,WR,,29.0,,Active,7.0,3568,2591718.0,29540.0,fa7983c1-408c-4aa5-9723-efbf039db351
James Looney,TE,,26.0,,Active,4.0,5322,3039794.0,31202.0,ccb8ccf7-fa57-4d2a-8907-b55ebb8fa3fe
Jared Scott,TE,,23.0,,Active,2.0,8878,,,f0cde0e0-d471-11ec-b66c-3b3d1654b222
Shelton Gibson,WR,,27.0,,Active,5.0,4214,3042417.0,30279.0,c58e6a2c-2206-4d42-b368-fe6f0ecb1262
David Johnson,RB,,31.0,,Active,8.0,2391,2508176.0,28474.0,2c8670ae-0c23-4d20-9d2b-f4c3e25f8938
Darrynton Evans,RB,,27.0,,Inactive,5.0,7064,4036431.0,32763.0,eb3c219d-6489-4f2f-a542-bdbf7423a325
Miles Davis,RB,CAR,26.0,,Active,0.0,14044,,,c96287f0-52fc-11f1-a622-273ccf657a59
Xavier Jones,RB,,24.0,,Active,2.0,7088,3916209.0,33297.0,70110b01-060d-443d-b799-5d4edc9272de
T.J. Hockenson,TE,MIN,29.0,,Active,7.0,5844,4036133.0,31840.0,bd1120b6-38b3-4225-a4b0-20660a149d0d
Harvey Binford,WR,,30.0,,Inactive,6.0,3920,4037285.0,30047.0,7073ea74-7a02-4273-9b7e-b70247e72f73
Ryan Fitzgerald,K,CAR,25.0,,Active,1.0,12961,,,7bf5a2e0-2512-11f0-9825-33176da47896
Austin Jones,RB,,23.0,,Active,1.0,11947,,,6b3b9f20-06ed-11ef-9326-e735973e362d
Chad Ryland,K,ARI,26.0,,Active,3.0,10955,,,c77efa70-0691-4a21-8064-a5880569b559
Gio Pascascio,WR,,27.0,,Active,5.0,4710,3116662.0,30754.0,8d2f1592-e68a-4b28-83d5-fcb056afac5e
TreVeyon Henderson,RB,NE,23.0,,Active,1.0,12529,,,0d9788e6-03ee-416d-8ba2-deb57037d209
J.D. McKissic,RB,,29.0,,Inactive,7.0,3664,2572861.0,29650.0,260e8f87-1d08-4c69-8e2b-afa825c1a68a
Cole Murphy,K,,,,Active,3.0,6193,,31820.0,e3e8c328-c3c4-4cf0-8682-82b14a0ebf57
Alex Kessman,K,CAR,24.0,,Active,1.0,7933,,,3f677102-c26e-49e3-9b59-48bbf0603e81
C.J. Beathard,QB,,32.0,,Active,9.0,4127,2979520.0,30217.0,6608fdbf-6c93-47cc-ad44-9da2fda598ce
Miles Kitselman,TE,DET,23.0,,Active,0.0,13431,,,79536610-427d-11f1-b8f3-b5d71f60077b
Miller Moss,QB,CHI,24.0,,Active,0.0,13310,,,e21828d0-4196-11f1-a8e3-b7d185dfbdc3
J.J. Jones,WR,,,,Active,0.0,12913,,,9b393b50-249d-11f0-9828-4ba5bc47ae75
Isaac Nauta,TE,GB,24.0,,Inactive,3.0,5957,4035014.0,32056.0,e0755328-7fe1-4df7-9dfb-93e9cf9ef5be
Rondale Moore,WR,,25.0,,Active,5.0,7601,,,975555d0-fe82-4e88-90f4-d690f5000671
Jalen Moss,WR,,,,Active,0.0,13290,,,
Jared Cook,TE,,35.0,,Active,13.0,367,12537.0,9353.0,3b7a1409-d154-4e5c-8c94-9d4a0e0993c7
Marcus Major,RB,,25.0,,Active,1.0,13154,,,2f615560-2917-11f0-8f88-8fc56e4c58b2
I'Tavius Mathers,RB,,28.0,,Active,5.0,4630,2980384.0,30403.0,e1e048b9-ddc7-48c5-83cb-c6d03d9dea01
Ethan Wolf,TE,,26.0,,Active,4.0,5196,3115360.0,31627.0,db4510bb-e692-4877-9b71-0c8d642bc16c
Elijah Sarratt,WR,BAL,23.0,,Active,0.0,13268,,,88739764-6bec-4d65-9381-a75510c5f595
Isaac TeSlaa,WR,DET,24.0,,Active,1.0,12535,,,41e5e4a9-f04c-462e-a1d1-e35a8115b974
Phillip Lindsay,RB,,28.0,,Active,4.0,5170,3052117.0,31379.0,8322b598-ab65-4b2c-8a54-af37f67a062d
D'Andre Swift,RB,CHI,27.0,,Active,6.0,6790,4259545.0,32705.0,cc4b5f58-a11c-4450-a1df-617ad88336e4
Kaden Smith,TE,,26.0,,Inactive,4.0,6146,4044452.0,32008.0,7bb7f5e7-f00e-47d8-954d-90bf5baf4292
Geno Smith,QB,NYJ,35.0,,Active,13.0,1373,15864.0,26662.0,cfc93f5e-105e-4a5e-88d3-f4279893cfa8
Ryan Becker,TE,,24.0,,Active,2.0,7162,4039553.0,33071.0,08119cab-78d1-4afe-ad0b-e27f0335f35a
Corey Kiner,RB,ARI,24.0,,Active,1.0,12491,,,c7483e80-2574-11f0-b082-a1e374c45b00
Kahlil Lewis,WR,,24.0,,Active,3.0,6358,3914158.0,32115.0,cd652b82-7ff4-4e19-84dd-c399a5de2f1d
Tua Tagovailoa,QB,ATL,28.0,,Active,6.0,6768,4241479.0,32675.0,26ad9c27-de38-495e-913c-6fb2428e76d3
Devin Singletary,RB,NYG,28.0,,Active,7.0,6130,4040761.0,31906.0,a961b0d4-5d7c-438e-90f0-2e1fa09f6c89
Marshaun Coprich,RB,,30.0,,Active,9.0,3531,2975527.0,29843.0,5ff7ed23-2bd9-46a7-8369-d8792a92f477
RJ Mobley,WR,,,,Active,1.0,12276,,,889ab750-0be2-11ef-bb2b-c7973b9c3b22
Ito Smith,RB,DAL,26.0,,Active,4.0,5004,3123969.0,31096.0,d033bdd4-2a32-4b08-a9a7-8365933816c3
Rushel Shell,RB,,28.0,,Active,5.0,4923,2970270.0,30390.0,cf338764-9e5b-488e-888f-2443b0b5fc64
Jabari Small,RB,DET,25.0,,Active,2.0,12356,,,bd14f200-0c9d-11ef-b4ed-99c2e96904b1
Caullin Lacy,WR,NYJ,24.0,,Active,0.0,13826,,,b3906110-42ba-11f1-894b-1bf81f6c216b
Jalen Hurts,QB,PHI,27.0,,Active,6.0,6904,4040715.0,32723.0,64bd0f02-6a5d-407e-98f1-fd02048ea21d
Brett Hundley,QB,,29.0,,Active,8.0,2450,2577189.0,28535.0,e97f5ca9-186e-4346-ae65-1cd757ada455
Josh Rounds,RB,,28.0,,Active,5.0,4797,2972140.0,30918.0,d6dbb566-cfa5-4e71-a3ee-f0a5e0615ae6
Omari Evans,WR,KC,22.0,,Active,0.0,13905,,,f4222620-458d-11f1-b387-6df914a75a80
Sergio Castillo,K,,31.0,,Active,8.0,7515,,,1f2c7574-f56a-47b3-bd75-5dd0d5ff8d93
Dylan Devezin,RB,,,,Active,0.0,13284,,,
Ramiz Ahmed,K,,29.0,,Active,4.0,7105,,32670.0,b6549c8a-b837-415a-ac52-f46beea0cc39
Zach Wilson,QB,NO,26.0,,Active,5.0,7538,,,17bb63b1-1b0e-48e1-baf7-55cd314d0e62
Elijah Mitchell,RB,PHI,28.0,,Active,5.0,7561,,,8ba68abf-e9d2-4927-bf8d-476f271d840c
Case Cookus,QB,,27.0,,Active,3.0,7376,,33036.0,9613d5fd-95c6-456e-8d78-50a0a309d7a1
Adonis Jennings,WR,,26.0,,Active,4.0,5129,3123935.0,31771.0,9f67736c-0a6d-433e-820b-55fea1bd9960
Diontae Spencer,WR,,31.0,,Inactive,9.0,5828,17463.0,28279.0,379f98b1-2f12-4f9e-8332-61cb930ac97a
Devontae Booker,RB,,29.0,,Active,6.0,3209,3122866.0,29370.0,cd705357-f282-4cbf-8f11-391618d981c3
Damien Alford,WR,,25.0,,Active,0.0,13440,,,51aa7110-31cc-11f1-9c95-cd0098da2e9b
Tyler Snead,WR,,22.0,,Active,1.0,8409,,,4c3380f0-d54b-11ec-863e-d1768bcc6616
Seth Henigan,QB,,23.0,,Active,1.0,12898,,,05125990-248e-11f0-b86d-cf6af77e85f8
Dustin Hopkins,K,,34.0,,Active,12.0,1348,15965.0,26800.0,058c99fc-470c-4579-a165-03e043335cc1
Robert Lewis,WR,,23.0,,Active,1.0,12950,,,f4db1bb0-2510-11f0-9ef9-9de47983adfa
Isaiah Zuber,WR,,26.0,,Inactive,3.0,7458,3916129.0,33020.0,e83c7957-58c7-48eb-aaf2-47e410607957
Ladd McConkey,WR,LAC,24.0,,Active,2.0,11635,,,473bc7e5-c393-4f21-9e49-3ffc16711238
Demond Claiborne,RB,MIN,22.0,,Active,0.0,13347,,,b17d816a-b687-488f-ac03-7dcba5aae0b6
Ricky White,WR,SEA,24.0,,Active,1.0,12475,,,f2e485f8-ba20-4c1c-b279-41dcdcb28d03
Brian Robinson,RB,ATL,27.0,,Active,4.0,8154,,,795f636e-6f7f-4bc7-a346-2862272abead
Robert Burns,RB,,26.0,,Active,2.0,11060,,,7c779800-e6f2-11ed-abca-c7a3a205e21d
Tyler Mabry,TE,,28.0,,Inactive,5.0,7427,3916587.0,33286.0,bad1a0c1-7ea2-4898-b5d9-ad1aec45c8b1
Rob Gronkowski,TE,,32.0,,Active,12.0,515,13229.0,24017.0,2142a164-48ad-47d6-bb27-0bc58c6b2e62
Dae'Quan Wright,TE,PHI,22.0,,Active,0.0,13331,,,1c7004d0-4192-11f1-907c-8b81f8d0e739
Casey Washington,WR,,25.0,,Active,2.0,11806,,,98b9b952-b31f-47c4-9fac-9d7516af34df
Felton Davis,WR,,24.0,,Active,3.0,5941,3929817.0,32356.0,c64e0229-181c-4a4d-9994-4501b09cd646
Devine Ozigbo,RB,,27.0,,Active,4.0,6068,3699935.0,32390.0,25bc08ac-8420-4340-94c6-93993ff87d6f
Jake Browning,QB,TB,30.0,,Active,7.0,6111,3886812.0,32138.0,f2f29019-7306-4b1c-a9d8-e9f802cb06e0
Ethan Garbers,QB,,23.0,,Active,1.0,12965,,,9bf27260-250f-11f0-9d09-a1d14e337077
Clayton Wilson,TE,,27.0,,Active,4.0,5733,3957316.0,31719.0,d1037ab1-74a0-450d-8052-eef7f7aaf83e
Zach Gentry,TE,,27.0,,Active,5.0,6018,3929924.0,31973.0,58f18567-a050-49c4-aeca-b34499338b37
Ishmael Zamora,WR,,26.0,,Active,5.0,4289,3128362.0,30639.0,7e36e26a-5aab-4672-966c-b67ada87e135
Moral Stephens,TE,,,,Active,3.0,6586,3121659.0,32573.0,e77c67cb-8b53-4c7e-9d07-f3615e7d9851
Martez Carter,RB,,28.0,,Active,4.0,5138,3140525.0,31396.0,77002a9a-fa1d-4040-b7d5-976159aae433
Brandon Hayes,WR,,,,Active,0.0,14049,,,f8e144b0-59ed-11f1-99e5-3172f3439caf
Deion Hankins,RB,,25.0,,Active,1.0,13080,,,81f84780-25f6-11f0-bfac-bd2427320add
Alshon Jeffery,WR,,31.0,,Active,10.0,1149,14912.0,25755.0,5c529c33-8a1d-413a-b635-880ac86f30c1
Micah Wright,WR,,,,Active,3.0,6663,3120558.0,32599.0,58bf55ae-9dee-4875-8e21-b26e274ba22d
Sam Ehlinger,QB,DEN,27.0,,Active,5.0,7583,,,59f4acd0-971a-4470-ab8d-17900a4b128a
Nico Evans,RB,,25.0,,Active,3.0,6637,,32404.0,d77d9cb1-7fbf-4f77-9f55-cd52afd0ba91
Shane Carden,QB,,33.0,,Active,10.0,2903,,28704.0,be150d73-b833-46ea-ac6e-77e46d6d6c08
J'Mar Smith,QB,,25.0,,Active,2.0,7156,,33016.0,0c1998f2-7fd2-4191-a05f-1f7f5b5e2ea3
Jeff Wilson,RB,,30.0,,Active,8.0,5284,3122976.0,31394.0,72cf3127-3953-4fd8-8049-3de1b6fa9825
Jermaine Terry,TE,,,,Active,1.0,13129,,,952ea340-2631-11f0-b970-f9dc57e5e71d
DeaMonte Trayanum,RB,NYJ,24.0,,Active,0.0,13438,,,b41a7500-4330-11f1-b082-4721a7dc12bc
Keon Hatcher,WR,,27.0,,Active,5.0,4445,2980061.0,30629.0,2f7650ef-1dcf-40f2-8ce5-f2090b6bc325
Davion Davis,WR,,27.0,,Active,5.0,6380,3933568.0,32141.0,95f9c4fe-b5b0-4075-bdd8-f5b458373df6
Brandon Shippen,WR,,27.0,,Active,6.0,3762,2976250.0,29837.0,83d24498-84d5-4c73-a41f-cae0b801a904
Barrett Burns,TE,BAL,23.0,,Active,1.0,4744,,30894.0,
Rome Odunze,WR,CHI,24.0,,Active,2.0,11620,,,f64694e0-0381-11ef-973d-5176a0ecbee4
Cameron Batson,WR,,27.0,,Active,4.0,5289,3139456.0,31623.0,54c60acc-65ac-4e63-a988-697ee26e862a
Johnnie Dixon,WR,,27.0,,Active,3.0,6019,3121413.0,32504.0,4a8fee2c-2870-42fa-8d71-429d36e057d2
Tyrell Williams,WR,,29.0,,Active,7.0,2583,2587819.0,28691.0,a6fe5f18-d78d-4a56-aea2-ef4bed7e647a
Michael Wilson,WR,ARI,26.0,,Active,3.0,10232,,,b91be982-fccd-448e-869b-e9b5148a1730
Erik Krommenhoek,TE,,,,Active,1.0,8575,,,42ada210-ca2c-11ec-a896-a541b322f383
Elijhah Badger,WR,,24.0,,Active,1.0,12810,,,8a410ba0-23a5-11f0-8d5d-1b4f09989b68
,DEF,PIT,,,,,PIT,,,
Mohamed Sanu,WR,,33.0,,Active,10.0,1071,14922.0,25793.0,1726a359-9444-4761-a1f2-cb35ee6fa60e
Geor'Quarius Spivey,TE,,25.0,,Active,1.0,12435,,,39e07670-512b-11ef-9470-6b8fecf8a23b
Xavier Loyd,WR,KC,23.0,,Active,0.0,13916,,,09fa94b0-47d1-11f1-a2a2-e7445085a1e9
DeAngelo Yancey,WR,,27.0,,Active,5.0,4200,3052470.0,30288.0,591ce770-7ca3-49e0-965f-5a69a55f2c07
Jordan Love,QB,GB,27.0,,Active,6.0,6804,4036378.0,32696.0,e5094779-e94f-4052-8597-bdbee3719f6b
Tyler Boyd,WR,,30.0,,Active,9.0,3225,3045144.0,29288.0,76a5edec-5ff7-49fa-a8ec-5768a372279d
Jordan Petaia,TE,,25.0,,Active,1.0,12549,,,5be8f6f0-10b3-11f0-a920-69f05600ba9e
Jake Powell,TE,,25.0,,Active,3.0,6260,3117919.0,32391.0,82ef1c60-d735-4ebf-8197-eb31ef55ae31
Keelan Marion,WR,ATL,26.0,,Active,0.0,13973,,,6e9e95c0-4b36-11f1-8843-3d4078131da2
Chandler Morris,QB,,25.0,,Active,0.0,13592,,,87b6ed70-418e-11f1-9cbc-a3347f6de241
Jeremiah Haydel,WR,,22.0,,Active,1.0,7874,,,7eceb016-4032-4435-ada0-cf10dc94a5f1
James Franklin,QB,,34.0,,Active,12.0,2119,,,94e4b4c4-87f5-4a95-9fa2-60fbd3629c12
Justin Marshall,WR,,24.0,,Active,1.0,11191,,,fc2b4120-e8f8-11ed-a583-2d2e3f9272bb
Braxton Berrios,WR,NYG,30.0,,Active,8.0,5121,3123075.0,31180.0,18f0bd30-1432-4fae-9cb4-c212bad6d0bb
Adrian Killins,RB,DEN,24.0,,Inactive,2.0,7093,4042112.0,32966.0,2af6db68-3ad7-4699-8f86-0140fffce577
Latreal Jones,WR,,26.0,,Active,1.0,12360,,,63c094f0-0ca4-11ef-b93a-31bb445e45f4
Matt Ryan,QB,,37.0,,Active,15.0,24,11237.0,8780.0,7e648a0b-fdc8-4661-a587-5826f2cac11b
